country,reactor_age_years,reactor_type_code,reactor_nominal_power_mw,load_factor_pct,population_within_30km,ambient_temp_c,co2_avoided_tons_per_hour,core_temp_c,coolant_pressure_bar,neutron_flux,control_rod_position_pct,coolant_flow_rate,radiation_inside_uSv,radiation_outside_uSv,maintenance_score,days_since_maintenance,sensor_anomaly_flag,grid_demand_index,market_price_eur_mwh,backup_generator_health,staff_fatigue_index,public_anxiety_index,social_media_rumour_index,regulator_scrutiny_score,env_risk_index,weather_severity_index,seismic_activity_index,cyber_attack_score,avalon_raw_risk_score,avalon_learned_reward_score,true_risk_level,avalon_evac_recommendation,avalon_shutdown_recommendation,human_override,incident_occurred,year
France,30,2,1470.0551931092828,79.1066343541482,64031,14.63639000841129,0.465164474566851,284.3453387781056,165.9381032071229,1.0433880283859922,53.91870589481343,5553.914412117443,61.81241146533905,0.1905394561684061,89.14631031634731,683,0,56.99935738833649,181.09495731337188,73.10047748071158,28.29495673522877,0.0,39.92756217931816,12.66785336380547,12.420922130867725,16.724627235180144,25.13914435431584,32.40320234472963,2.2169655021237507,2.528607911266024,3,0,1,0,0,2010
Belgium,22,1,1278.3931464059074,87.3422041359956,1096739,16.205235612836212,0.4466307006377699,288.7012851652714,177.1797414262935,1.3517130700269442,39.835569441850666,5131.5351302482,52.866795981288966,0.2268725682776516,97.35461571502344,281,0,69.57432469692942,150.4461712233309,82.64315307835034,40.00612108099433,15.48662275447462,0.7189696221225681,56.84097154726869,36.04242522979106,26.328118206221557,50.62484072284423,11.547340985679682,0.8532278232554478,3.1463654576885207,3,0,1,0,0,2009
France,11,1,1260.5324154364862,87.45276932217608,879788,18.50836836885883,0.4409482022011698,290.84068622869523,170.76902179810708,1.2998374347440795,34.67332264303204,5114.273618969691,54.75845505708853,0.1520902567848786,72.58472600277193,103,0,47.9131714369728,131.44387484489258,92.32814717653817,12.701469062820667,35.11988259686471,6.946867820109535,28.404957499507955,29.509560571361725,28.747068575910102,22.2242140337378,8.280977322143805,1.897074285039306,4.051399179275051,3,0,1,0,0,2019
Finland,2,4,1214.642818934886,73.78031880050585,363932,-0.3204126676083163,0.358466937639044,296.575108223382,169.38125674904614,0.6970372750597591,36.19328879134221,4742.737581441864,55.24817342003617,0.0993239468821654,82.11184569572876,667,0,78.16053889547734,140.78350848814347,94.87975001198888,49.803752566755634,28.6094216786922,0.0,43.08931556973879,54.241797764541566,19.207611315032658,0.7453818823313308,1.1827544071717335,3.198647109872186,4.9077887336840105,3,0,1,0,0,2000
Slovakia,44,4,1449.219144694105,82.14127745020879,924712,11.931190669994669,0.476162847401891,294.3382598849231,113.13852495930324,1.0714535543322092,22.42979714737365,4243.925340712878,50.332543866353205,0.1669818244839568,94.77416264408964,427,0,64.51945829815023,126.22720387292856,74.6751564784753,29.822793403986783,46.487093886245376,11.454343049299196,52.03631077834002,20.260900441952103,40.83156596716843,30.940839548166828,0.0,0.8630082298523876,3.206427527665687,0,0,0,0,0,2008
Hungary,12,1,1080.2669256656277,86.61513499238407,1290505,20.212477942767272,0.3742698623773442,278.073321161427,156.326868549045,1.1416379673445594,33.38868072419535,5146.006976271218,50.05078243665951,0.0965759331205536,57.226271982867885,728,1,51.59137967014037,111.72934737265552,88.23441929136172,47.385874424119,43.70275312636601,36.13486708141004,42.47014342370687,51.00790979686374,37.29004697354889,26.5928479947736,34.452231255908984,2.5107524183309,6.775862056940664,3,1,1,0,1,2018
Netherlands,30,1,1470.4108285583002,80.67878956870581,1067372,5.597302946635153,0.4745238632672058,303.94063235684183,155.63958997896245,1.0168102695426555,20.61572110236183,5220.574837297465,54.74914565825687,0.1460643730991341,72.86203094766854,468,0,23.423166637908054,98.05449532787097,70.82762283576591,28.25103263800209,0.0,24.39902004989717,51.097069951491015,34.58111943971858,47.66436990881175,3.912088243681974,6.668310864850646,1.1432519177762297,4.706912852600313,3,0,1,0,0,2025
Slovenia,36,3,959.4450261822392,100.0,620250,15.066606401189894,0.3837780104728956,286.3976026559071,163.00703169460832,0.8968027417644139,32.91906702245923,4569.808064219413,54.4956692844401,0.0796545949871297,55.62589178696501,433,0,63.80277935502167,119.6092479233434,89.93095240563756,52.47006076393447,35.825898951867515,31.784628292869293,36.59350077262218,39.588568861813954,57.974598295173365,4.988648593753564,14.03986718957672,2.792718619307451,6.215282047301207,3,0,1,0,0,2021
Slovenia,18,1,1526.7075043390903,76.61376326400469,523299,17.435185493640223,0.4678672292432579,323.83518756499967,140.59153045859668,1.27574309057322,42.92594349213695,5093.54918319259,52.113275821528006,0.1077340842220942,75.6536138616736,240,0,51.05708999183751,124.5480962160103,86.11836952443528,60.07910839187183,78.81991738371798,9.914850617271329,15.99664760557082,47.07126854852806,18.646527002077747,5.105823306013509,26.27857574258117,2.228850786468784,6.9072527847426,3,1,1,0,0,2017
Cyprus,26,4,1298.65698008124,96.79424468140428,420886,-2.5995608464770967,0.5028100859487885,313.74445471255217,162.25276566774548,1.0660318329265728,55.8661007781971,5560.865655569087,51.80731806622115,0.2621250913910684,71.55887395840297,266,1,90.61834637355608,212.7040443883249,94.26038631032138,45.4977343564033,81.6391794291111,6.676708999172725,43.60681269911267,40.51024184886728,26.02292657812864,15.911100571552035,0.0,3.4545907742330138,6.440437876924064,3,0,1,0,1,2001
Latvia,7,2,857.1771360244272,93.56459813148788,291464,1.6755341022389203,0.320805737038501,270.07671087337064,134.14665059394645,0.7913162307228807,62.298280320002334,4390.249325150656,57.11875928084365,0.2033937590943686,65.37509933378915,500,0,19.064347624233235,137.73179757063173,97.99800698547376,18.31071558536672,40.577545143857904,35.909411992098725,49.50703520195776,19.49915677111958,13.654225921914405,33.4062944965249,10.078116418388744,0.0002654822480821,4.521147372755223,1,0,0,0,0,1995
Norway,1,1,1164.0849216886252,84.86137865495729,1335794,-10.847766357465474,0.3951434053037789,291.2018522769016,165.2744098369265,1.19520445384254,39.81318449445424,5253.349532995859,48.72419475252693,0.1159542552771717,84.22673176645888,98,0,78.8144464950683,122.3294291751533,68.53526082455542,0.0,7.035319312877647,15.174432110169551,25.08478857346272,3.302665650245615,45.47068436785666,3.4167417156796143,24.58023871549521,0.2457098255855542,3.250008636017402,2,0,0,0,0,1998
Spain,26,3,1133.0305614882554,76.34790946147753,557219,14.267338018512024,0.3460180589023695,319.1242473789563,138.51628376086964,1.0935483967918531,23.11121387077129,4939.97255863336,37.792799029217385,0.1276050984873716,63.57321423811865,496,0,63.18843159422672,130.05397418428907,75.6506908763622,0.0,36.413696105577294,8.458069405855275,38.62239694721781,15.36721229194599,28.94974846028256,43.12725308606291,7.491165886639126,1.2952392532641552,6.796816326359096,3,1,1,0,0,2024
Sweden,23,3,737.898821730334,77.3174467960823,286137,30.849697124153163,0.2282098115601077,304.9405190699595,167.24881915864236,0.8712676402807995,39.224422546064574,5575.925683168753,52.05847453950779,0.1857852020451483,69.01506011380273,156,0,52.85558782817809,124.01551134670372,85.40103736695127,46.19891316870986,66.8756802941925,21.65537926520056,52.31592989434171,43.91037558852524,27.356509450466746,46.29028073834657,11.11249438790376,2.119466654484033,9.048712529871194,3,1,1,0,0,2002
Italy,26,3,1191.2429057506142,79.8203270078349,60330,5.078168994836862,0.3803415931311099,296.336100674196,166.7479593499746,0.8473067238023734,37.57269140373503,5646.329617972433,41.01940650079129,0.1290575066889394,91.75490167266588,39,0,92.6386290466974,130.56269339565145,73.55547866163622,2.332179026763356,71.3522981799888,0.0,46.72248929558134,53.17568499242363,16.203375155260137,6.765503800210743,6.642596688675265,0.7774175112182568,6.094995399088559,2,0,0,0,0,1991
Portugal,45,2,914.785623716958,67.14258718053736,431207,10.073125457855491,0.2456842939676723,260.121512140783,151.66245537208704,0.8407738486673522,59.765821706644246,5036.989135754796,60.386561341974975,0.2105655592490582,100.0,688,1,78.9137247586147,103.65969866738068,89.55176285885656,39.24583370982015,0.0,32.13880550978688,63.13050065011694,46.64725206241936,13.19462630637202,17.032732944350958,11.354986331283518,1.698920037539728,5.351134926339206,3,0,1,0,0,2021
Romania,6,1,652.3487668096025,74.96534574200709,806435,22.133234549197176,0.1956142033930152,291.73649125298914,159.3836513732889,1.236750410100216,53.13162500924855,4998.463077311992,44.13037077117529,0.0712406232513098,96.46906111777186,71,1,43.64569841121269,132.20939207870043,79.72921912298342,38.15955063291347,9.003701306992717,13.14624694896016,38.25039182498291,2.184812780378273,48.07068472190565,5.377031760434182,0.8309163023453756,1.1077218779033515,3.748882218804453,3,0,1,0,0,1994
Estonia,6,1,1548.656157706565,70.17523484636358,707856,14.658756455315675,0.4347092382533011,298.15543427123373,154.9680248155313,1.1178936317359085,43.48969535161128,4865.77012735803,44.99638121470883,0.1463662501979,78.9384511540395,692,0,39.79574728368236,154.3703599238652,95.01133275840763,36.84140302699415,31.8779258178654,1.6798442623790777,73.85162727477422,53.49735138930554,17.25341092371868,13.275733331220758,7.171766334018587,1.3979289492427136,5.585836631987625,3,0,1,0,0,1995
Belgium,44,1,1241.4903690642875,98.45875003177716,1068319,2.2630982055815814,0.4889423596582379,264.1604141696087,140.21324862397702,1.1912457480998633,62.81055911034091,4364.984150561983,54.14899761052322,0.1097427979598494,86.01144921016711,363,0,78.05484355339979,180.5849344666141,77.73913964225436,23.718313509465887,46.46322275107914,0.0,37.118050014829045,52.37423204711982,31.96067834343068,7.345705648263313,8.524411818866922,0.1233590341402727,2.8737532458747994,0,0,0,0,0,2020
Germany,8,2,1476.918931870847,91.1846239238822,1177867,27.26307586900495,0.5386891894748198,304.20065209049324,160.62738417594707,1.0408996147837173,32.4073936295045,5236.281766017504,49.88303743547411,0.162682601554305,79.40980520784265,622,0,80.95772786232942,129.0889086586526,81.57825920936656,19.67240911719064,25.152235070032468,14.344277849768002,47.433556152458806,40.44382802226293,0.0,12.703894793986125,0.0,2.862008301054382,5.108868111002909,3,0,1,0,0,2014
Sweden,24,2,1276.056005013253,92.8597409886546,1077876,13.973242422338638,0.4739769204501921,284.4723320894267,166.87256489933097,0.8636897197092948,49.40318949600834,5036.680189265437,61.82404805784547,0.1558732118088376,44.64229692856557,53,0,48.43949719168669,134.03204657983702,86.13479122799299,56.121208049209976,26.684712759404253,15.118698217824118,22.058900071650008,46.33181824819327,3.676081120653631,0.97842321967934,18.942687685181,1.7453123041884324,3.7823670359310313,3,0,1,0,0,1993
Cyprus,22,4,956.9836921401128,90.88831951541948,115888,9.677843673552587,0.3479145583291056,299.5194561745984,151.77530275849466,0.8411327090862013,32.426694073555794,4546.723508879905,47.90868001418762,0.1510990131253653,50.73113089003974,649,0,80.98179175547479,160.38884812446744,51.47938753859603,34.99899767597759,23.275402986504734,14.302368554529291,34.89960197939283,27.449835818908003,39.43019882901829,1.4896921390546811,2.763268872350761,1.832014493017729,2.735352755911149,3,0,1,0,0,2001
Romania,19,3,1112.6880723288114,86.66967623334163,1160394,10.505574222591669,0.3857452599097564,296.9773926322167,161.38660640085408,1.2146297375538229,32.92682360060164,3820.115446694081,47.05803593699537,0.1711642175451586,70.73181691845785,232,0,92.44313466109668,94.31509242907184,85.7319845370929,58.66667816123616,34.001751037219606,0.0,36.82841959246019,26.68837567080807,29.665787753243144,1.7710050457884718,12.286731558003352,1.8026259236278324,4.48982326388118,3,0,1,0,0,1994
Finland,37,3,1275.746760347177,99.60680332129137,1266359,17.908688904778764,0.5082922265827036,291.168585205272,146.2296604016425,1.0892457902329855,8.977488968572857,5330.362108792513,42.367776969432,0.1635794488021238,100.0,302,0,71.65838768694414,180.3145772556497,70.22899557092578,43.101201326672005,39.3818444953003,24.538426477237017,63.13442085917509,68.15550620373912,20.025739316118003,23.960507844202745,4.944643539269052,0.5423223625898609,4.502856508266601,1,0,0,0,0,2016
Denmark,18,1,1560.2523252014375,78.89237344268263,76509,5.866134957864754,0.4923680364184228,306.8735330241676,164.18124836973303,0.946861304654696,41.51350168383835,4786.346628623622,38.1468030232226,0.0928925492048791,57.125224790546525,78,0,73.672043040318,74.58307925295412,81.23147666356806,36.26126823846215,22.06299981435743,32.58591566801168,15.924136653652788,70.24227440245731,36.5761953444841,11.233308845956165,0.0,1.7317207948512991,5.441282114626287,3,0,1,0,0,2017
Switzerland,31,2,853.6694591216965,86.06669655367045,1063279,27.71620790488206,0.2938900411814522,299.2193101636078,155.10169608368136,1.0042708837875511,41.937502493517165,5410.551397395448,44.73629714679467,0.1442868624295481,85.9409230631219,719,0,93.15844571445668,96.67392505639673,72.19156210268702,30.25199306163081,27.965047935123543,0.0,88.05691167486793,23.468937238483303,37.07614204497664,6.913050159972326,14.56149649220965,1.9527052557051667,3.8994467695323225,3,0,1,0,0,2017
Lithuania,37,2,1474.9770586241175,92.47058827824124,1268654,24.58633340503174,0.5455679852315283,335.7384617956816,154.85081094193086,1.1996175292079745,37.94507509062853,4181.861202943964,54.11469456510541,0.1444419107091525,56.27765061013101,506,0,60.41790640823011,165.94770382705022,66.69720709301242,28.019159898847427,28.77836522924033,12.77388899418245,57.53764248568261,12.258668822989245,11.748489895332527,0.8105030925472413,20.096118658122712,3.747886708265632,3.8908295100786345,3,0,1,0,0,1996
Netherlands,30,1,1524.0778052942694,71.78790768143871,1249662,12.08479777436482,0.437641427143179,321.6687089568418,159.69178467040285,1.1126368907935504,46.81093467173416,5043.035891436734,62.8356122784326,0.1473928491181749,88.67504123677851,31,0,71.98367198565528,138.08667009366198,76.38420455213522,36.90018466015735,27.284802735360486,0.0,52.38564309165787,23.516514213196253,32.039944045192314,8.052232225893814,20.486141866668287,1.847294817214268,4.227249373925864,3,0,1,0,0,2005
Spain,42,1,1270.4155146589565,100.0,224888,12.616093863773104,0.5081662058635826,279.8132950302033,170.2917533733305,0.981546215466096,54.99301680477004,4980.953748819777,58.51076399104025,0.2598155892836333,83.37774938500823,311,0,54.89787880690176,77.41228367114388,85.42475500199197,35.7856884626515,16.639776663634947,9.935921430709438,26.29177605114875,15.446125984437632,35.373910689162,1.9289750541535988,18.203336217386003,2.13407588768597,3.388697366838596,3,0,1,0,0,2020
Austria,33,4,1531.2666274013377,85.28565762777586,438647,3.539582802705958,0.5223803252855581,312.80224035133074,160.2651666708622,0.990750113591526,39.73642480586438,4874.134196802681,44.2955273082563,0.151328771034805,56.05197859739847,231,0,56.57766970327086,184.72386430602455,87.02016074299019,48.39474840456158,34.91307688456747,0.0,100.0,22.613966635676583,45.13349038551042,2.757629247390498,9.43225034127279,0.9278505897342514,4.8722037367765365,3,0,1,0,1,2025
Austria,10,3,997.8785874773685,86.41989450575593,61436,5.626605986228185,0.3449462490373877,283.9505169670044,144.17745070401702,0.8818978444853045,49.05161919863689,5948.2713456225465,51.62218157106219,0.231811904907062,76.74098831202302,178,0,66.12794713173822,180.77426516343635,71.30599270312129,36.55186519148187,7.910721835639791,37.102798131496215,61.766444385906176,45.35677452608709,21.630241466282836,34.56788860474698,31.05404285796814,0.4488458943823249,4.992510406729587,2,0,0,0,0,2013
France,37,3,1553.0161760404426,97.5687803167492,288989,0.6460365917377935,0.6061035764337914,277.3853224525701,147.81852244931028,1.0046307556719971,45.60465715855471,5096.548224460056,50.28060776246453,0.0522518081746512,84.82416113708553,173,0,37.262888483355255,62.02405375617771,64.6885639584439,69.92928948318621,14.467780186201855,0.0,92.28206523137612,15.031753256248944,37.62721460752896,12.961712058087372,10.705485937862935,0.2629489701034339,3.0836204970276606,1,0,0,0,0,1996
Lithuania,12,3,1302.782877165975,94.14955333010224,611065,9.95925467211142,0.4906257038851279,272.85816092630967,154.28048318771468,0.942429069745508,56.14568642460149,3961.47608083155,61.58687427260962,0.1206194297808878,78.45152718193255,34,0,82.32834777742968,151.25710506781618,72.07870434761438,63.47981266374819,0.0,4.103007325050923,55.22207554282741,35.455455252622244,19.456191525999504,1.1229099574362214,14.74644170905641,-0.8999299840822399,4.054361545824938,1,0,0,0,0,1994
Czech Republic,30,4,642.005767418812,85.3807801939646,40055,12.62343519956018,0.2192598132449725,289.62766111041384,159.96179765741388,0.9899726812302104,47.99722091879837,4759.560707750131,63.15469599092464,0.1372800358849422,92.90551286751328,87,0,74.04668272984384,77.1780345913561,73.24663661581573,36.56867922104368,16.36486328420573,4.888422049733812,41.92959388113356,11.85308092627691,42.75294040941388,15.514502184405874,23.964735607523487,1.7046735724525257,2.254118682718267,3,0,1,0,0,2008
Czech Republic,27,1,1506.8728318190529,86.30129438098042,1455670,-3.900777401244081,0.5201803034140707,310.0880795311243,143.38327984805557,0.8916874723147756,67.33834049307005,4031.938615488278,30.53237273345512,0.2270299063488079,85.75759343305462,626,0,40.98352352369472,168.77890276608625,75.41239935332256,34.119318568414094,32.676797410994894,31.15991746550804,68.73282993039422,26.74558464723641,3.417455614333893,9.56460596872769,7.5047877841718815,1.3201999322323077,6.309155446540883,3,0,1,0,0,1999
Slovakia,39,1,1084.4728090331926,69.95851469052022,63812,18.889118217969987,0.3034724277688733,297.37540228351264,158.4931379745369,0.7320542686452294,43.974392490238806,5849.212221079659,63.93337937174604,0.0404110282862112,100.0,463,0,31.02679914355062,181.93856264749263,76.50954018133066,37.879476784325824,44.57789616780732,34.83166746023844,3.726417215357252,0.0,40.34431303962442,3.673011683277259,8.13763337097626,2.0605555366999653,3.618247047034751,3,0,1,0,0,2019
Italy,9,3,1060.3269847778329,79.43534222150024,99035,3.291172791330053,0.3369097476100745,302.6268825422258,163.8914591881654,1.1907599079743758,25.94008558407414,5147.76754063322,34.30454557482176,0.1984134716724024,98.76502714078327,615,0,51.39961523471143,138.23467216624218,92.73297842175973,7.942318072342388,35.53898941880797,27.789096007350143,27.634419680810105,14.235092978964817,6.548704787503471,5.420877498113978,6.707415872785814,0.0494618054354822,5.755559133660173,3,0,1,0,0,2003
Bulgaria,21,3,1166.4666059796343,90.1721021615896,1418859,16.118117237279797,0.4207309838499131,246.59392023599872,149.99761908200264,1.114623980229802,58.92690497971512,4904.005443506404,52.7311332508673,0.1766763616713933,82.48598059847501,701,0,67.20419030450029,115.04634488688052,69.41542079658683,42.05849896932186,72.71425732255531,8.037277391155563,23.602071374787464,46.76917115734447,46.604554623493385,3.705378222719866,5.663590943104145,0.1344005457792137,4.994458608047109,1,0,0,0,0,2007
Switzerland,12,4,749.3845467712279,89.43892839042887,259948,20.07250202140119,0.2680966032622633,291.5647475884267,174.70959168340642,0.9469055645061852,49.62157535305374,4153.591315806387,29.100560815620906,0.1768378697019091,87.3709994877312,163,0,51.45579735153304,91.0933648196714,88.9374337303083,14.924532807827898,53.124031091056416,0.0,77.7000002942986,35.55575940446226,15.668214660931527,9.656168430965767,18.73422693906603,0.792964138297819,5.655119591638707,2,0,0,0,0,2022
Latvia,29,2,1069.1660485673983,97.21165750004089,367982,25.070539078034216,0.415741614896024,279.21268817324574,147.5737354882818,0.935637870785858,47.12944229708862,5103.682969409541,60.15590002751869,0.13972449126903,71.82285160710141,75,0,74.17591950242229,130.19600381051131,69.56586750247985,12.457604473787786,49.24612264328381,9.767334405332464,9.590360253019938,23.15746056348108,11.116442169609874,5.047816395445545,5.228075315406159,0.6648726022612633,4.8509035583820745,3,0,1,0,0,2012
United Kingdom,33,2,1431.1272167177458,83.79498941776676,1195652,22.97053422475078,0.479685159921366,271.3002861400843,157.01500452147988,0.7222507877179949,16.856411253543143,5629.379190511225,46.614794364096696,0.1577200321110487,81.24827326126247,187,0,29.478073469368557,85.01320800566239,72.8195431283538,42.449690518033925,12.68576671269254,0.0,56.83219534953725,26.69712482237884,44.364449080598106,4.683248673372463,1.0375876200960246,0.473048277644196,0.831489570853954,1,0,0,0,0,1994
Norway,43,3,615.4824591375153,71.12713486569133,1411843,28.56642406436628,0.1751100155141656,276.9421236791079,134.11445747336444,1.213175649474019,62.332351098287646,5354.919110714615,56.76536337338775,0.147351604460563,85.08015494819503,79,0,55.534629936969125,165.83528846718903,91.77517360994412,54.01602369717002,24.165188197679097,18.77629510232076,74.4429898492021,35.46709501759899,38.16833409919892,21.643621167000543,6.5407210745597535,-0.7836768974054348,4.525566843614296,0,0,0,0,0,1995
Belgium,15,4,872.9171603243713,95.5673043077568,955894,20.15489332299677,0.3336893595847284,296.0638754605423,151.8323177052779,1.2507899842940742,55.02359864935737,5331.310297199861,47.1182575175518,0.115934217505673,66.81770537807022,304,1,68.53625549418435,74.97062379354179,81.04653684078448,35.105009972831084,0.0,22.433982383382865,64.04142989239524,9.261588481757013,2.090626694467794,1.136962048533132,13.686043863207493,1.5050302078502522,4.060412987650434,3,0,1,0,0,2003
Austria,2,3,602.4545864438442,99.36089346182015,83121,13.677240496379587,0.2394417039169268,304.86641362817,153.51159131231154,0.9824023513828964,44.71053497339245,5860.529668877399,59.714322708253846,0.1949058075334836,97.95762314661928,324,0,48.13730774811178,92.10548533922022,77.87474866213732,91.3833349768844,55.74622904016472,0.0,85.99037681019496,0.0,19.04805026573465,6.977526339657429,0.0,1.7458679729152418,5.397577592295568,3,0,1,0,0,2024
Greece,39,2,1015.7113091498484,93.9824457285623,142948,7.273261020600699,0.3818361319522503,281.34403474571207,150.7214966787254,1.0653564292371178,0.0,5917.04059824379,33.33176597308053,0.1539739666958841,69.27965279418503,110,0,47.38966278439855,135.67288957516791,75.75398718520026,46.44130430543635,54.33142328274728,37.58515350919169,45.24888866557689,44.975944793994906,31.26261116405368,4.041755346623027,0.0,-0.1137176653840092,6.386376422098831,1,0,0,0,0,2012
Hungary,44,3,1328.3155104937346,83.36366329142508,446320,10.805621173629318,0.4429329878463084,303.836291124619,147.6290796517087,0.8022596860857479,34.926078205987835,5064.883875356018,56.09900417891461,0.110698727047143,79.60070269270966,531,0,81.18718883677599,125.08794084623582,73.21683973265472,43.574857457203535,35.34161410307664,33.6639800546798,75.19008767967512,65.99436769334494,6.9358312621413525,0.1897967624824137,0.0,1.633990263746051,5.8025306006195,3,0,1,0,0,2013
Luxembourg,18,2,1398.7718291146284,95.4438605187658,477351,28.294618486650748,0.5340167334223819,307.24618596485675,149.82714904842177,1.017119734855565,68.68943839147548,5353.118148062272,54.16918680661463,0.1704534794103712,72.27351046284933,687,0,65.83446489342039,145.54620378336048,87.6229247287313,37.02638857016702,36.90564527462806,17.689628085655016,66.28057342170514,64.19413985507475,23.58217713793264,2.7168048772465427,6.8771366460707375,1.8851001526986904,5.763325882992317,3,0,1,0,0,1993
Croatia,3,2,1545.1897611270065,100.0,1406495,10.02158726231341,0.6180759044508026,299.9442735159721,161.33641859905123,0.8623996885499212,47.15517199856718,6028.185370327873,53.7499272390679,0.1394285508709678,97.05770873334,421,0,73.11064658774853,127.3846554850104,81.66420624857135,31.64384651985622,60.20817073283071,25.65663146514716,14.528460871593396,0.0,17.77786181815281,6.693985548229553,0.0,2.047542913392876,5.64997736676894,3,0,1,0,0,2024
France,7,2,1208.5046129707866,86.15152314440476,1073954,11.948554722617729,0.4164580525378906,282.1261281630516,135.8170397395149,0.8630927714709017,21.85023611066697,4397.43407533879,55.13545124856568,0.1275508171286709,54.33776737279706,182,0,83.89087422112473,196.21466089074065,71.79856655101241,38.81132637329903,26.77167695390046,44.96378538546718,30.82228656557572,28.55765169358118,37.285758360650185,10.21164174426775,31.24656273417275,0.1913124692819525,6.954189762989403,1,1,0,0,0,2022
Hungary,43,1,854.6268666528955,71.88263307754875,555856,26.762230044946577,0.2457313178953011,287.5398863859634,136.3966020781189,0.942280589103976,31.641031625777096,5286.796771427635,61.34977961986156,0.0651456496936061,55.81459917834584,607,0,61.6184008993879,141.74536238991618,89.06911573305868,64.00281781382739,5.929506123077353,12.136528635793912,2.6386775229205384,27.70395867644286,14.07704566222924,16.573290699730066,25.80344527473558,1.707113837406106,3.407544013889873,3,0,1,0,0,2011
Slovakia,18,1,1524.147949136699,79.13714950447849,262447,9.666778739635031,0.4824668964711008,299.9166275485859,150.08477922666063,0.9151424773038974,34.02183919411223,4386.741421439083,59.868348641040924,0.1237932182454709,66.08785641519617,266,1,65.06009621543801,165.60549223270942,76.36946021356236,31.286936787835945,42.33823083856111,41.244929629106224,0.0,74.57503415307681,12.45807689276202,18.01925607724595,0.0,3.248400245198911,5.871791095567486,3,0,1,0,0,2011
Ireland,44,3,1375.3157538803762,91.2547600030405,746584,4.051946545140106,0.5020164361950178,284.26469437857185,153.7793289079209,0.9743467369142942,56.93835499276031,4775.774661738866,35.8855404359897,0.1212556518783579,69.33863291306615,490,0,79.2219771678379,111.79962532732208,92.58909536138572,25.568703105730272,71.58633123028751,16.526508701403916,59.08025106241992,64.99383574123362,12.27287422275109,11.610886101209037,12.034992781255124,0.6348263520471454,5.694590260927143,2,0,0,0,0,2001
Malta,38,2,1174.4284830031445,68.95195689101936,1302534,23.33185414072508,0.3239165685264724,304.6996248509962,147.17368915964178,1.2113292661446764,17.3655507578561,5802.853269934626,51.14729776833212,0.1651792980585124,75.82433309784179,688,0,94.54995217086878,92.6110722759472,75.63166032099602,0.0,0.0,0.0,36.65665771385655,33.58079430714828,9.466799563448436,6.945235870399806,9.81931969635431,1.3599568157647297,5.0507539414214,3,0,1,0,0,1994
Luxembourg,37,1,1295.640215718936,86.6940307491207,112014,3.724913274756769,0.4492970908053392,278.38007867964427,155.63255980551745,0.5776063449628499,55.85654757087416,4493.702789574934,53.552889207618655,0.1307515069725803,55.83007873538223,11,0,75.76455095491714,111.7159619589986,71.84352035661897,57.00538653979519,2.8344474659863863,14.31665953389196,19.814732105765508,12.90668208705895,20.264133657584207,6.338507124800939,12.733235635936316,0.7153756692602498,2.7238338708531566,2,0,0,0,0,1991
Luxembourg,33,3,1524.3163550074291,88.80336650315883,1008857,16.038173938478746,0.5414576957619355,300.7142633381811,161.20208553127392,0.8933460748536287,51.84545079768229,5654.266705415541,49.337450429269,0.2841825347336928,78.77632003100277,685,0,97.60688374774324,114.89513989490176,75.49578910616651,67.37225318429265,56.7681296229891,28.60087864979737,47.90342924381192,29.06943254832437,19.306880909728605,21.193025040321544,34.39402630464269,2.6558639787932234,4.722966472871332,3,0,1,0,0,2018
United Kingdom,44,3,1312.3940284729215,100.0,724710,14.28829359178969,0.5249576113891685,308.60408979549686,164.78805837281965,1.1263521173836657,73.63401174727235,4635.625347372741,51.54735283886265,0.0732265057800254,55.56396967006451,542,0,92.8715046114424,114.65813584327874,91.23144102717714,73.76500944571856,66.27350427098327,9.798108801454736,61.12888373519719,39.528062400490974,3.838893857002688,22.730575314716265,10.88827214200362,3.083871676180265,5.436106232382591,3,0,1,0,0,2014
France,31,3,968.374507584734,98.101948560543,1108637,15.15739563570794,0.379997704521675,297.87196153342103,168.2324649620399,1.0389436649507733,47.99351263627715,5659.616021985001,54.78006499857392,0.0876846220128194,77.03327332247119,295,0,26.774193862844804,91.7737781752502,82.56877954470926,38.240102884076094,43.900004802801305,66.19372538941376,90.31294291535428,39.61656629277406,37.07927034998392,1.9300044430853016,11.011300326620592,2.681303150038589,6.285393592496318,3,0,1,0,0,2025
Sweden,11,3,1313.0282022890967,93.64584791751771,604885,-12.197564162362688,0.4918385573719057,280.14271301128514,141.75614847603967,0.8440490942784004,21.411108666727607,5878.001913187943,57.57046316175826,0.1229956665406106,92.86119215464016,605,0,78.33632810001862,72.58076488724507,79.35271269500508,31.9199619525522,32.8368627749394,39.92875670711466,58.35771372267536,15.66362815611782,45.64408002793599,5.82803771779746,0.0,0.7297882980547962,5.963600878088283,2,0,0,0,0,2003
Czech Republic,4,3,640.2781627353879,63.3732098948547,553689,19.80466788646801,0.1623059295924867,270.54348810508844,147.28669420892288,1.4210402178627692,39.27944834523278,4456.134409119,55.70344046567259,0.1682048264175968,87.868559980195,339,0,45.62654584596234,94.8239450392989,72.87991229484355,59.4471907423512,22.144562678448537,40.94647461097319,94.49339820377554,38.98378546965633,22.540096996225596,16.131987745775774,8.110996503049105,0.7081515274764062,7.471455088102337,2,1,0,0,0,2024
